userid,gender,age,city,job,education
userid_000776,0,2,3,1,2.0
userid_000777,1,2,5,6,1.0
userid_000778,1,2,4,9,1.0
userid_000779,0,1,2,8,2.0
userid_000780,0,2,1,2,2.0
userid_000781,1,3,8,2,1.0
userid_000782,1,1,26,1,1.0
userid_000783,0,1,1,1,1.0
userid_000784,1,2,4,1,2.0
userid_000785,1,3,19,1,5.0
userid_000786,1,2,31,1,2.0
userid_000787,1,2,1,1,1.0
userid_000788,1,2,21,8,2.0
userid_000789,1,2,1,4,1.0
userid_000790,0,2,5,9,2.0
userid_000791,0,2,2,8,5.0
userid_000792,1,2,33,1,1.0
userid_000793,1,1,3,7,2.0
userid_000794,0,2,2,10,2.0
userid_000795,1,4,3,1,2.0
userid_000796,1,1,2,7,1.0
userid_000797,1,2,2,11,2.0
userid_000798,0,2,2,5,1.0
userid_000799,1,1,35,12,2.0
userid_000800,1,2,3,1,2.0
userid_000801,1,3,4,1,2.0
userid_000802,1,2,20,2,2.0
userid_000803,1,2,3,5,2.0
userid_000804,1,2,2,2,1.0
userid_000805,0,2,27,1,5.0
userid_000806,1,2,7,5,2.0
userid_000807,1,2,11,4,5.0
userid_000808,1,2,6,2,2.0
userid_000809,0,2,28,4,2.0
userid_000810,1,2,23,3,2.0
userid_000811,1,1,4,9,2.0
userid_000812,0,1,2,9,1.0
userid_000813,1,1,1,1,2.0
userid_000814,0,2,6,8,1.0
userid_000815,1,2,4,3,2.0
userid_000816,0,3,4,1,5.0
userid_000817,1,3,34,1,1.0
userid_000818,0,1,12,1,5.0
userid_000819,0,1,4,3,2.0
userid_000820,1,2,3,4,1.0
userid_000821,1,2,3,6,2.0
userid_000822,0,3,2,1,2.0
userid_000823,1,3,3,5,1.0
userid_000824,1,2,4,1,1.0
userid_000825,1,2,23,12,1.0
userid_000826,1,4,8,1,2.0
userid_000827,1,2,1,1,1.0
userid_000828,0,2,1,1,1.0
userid_000829,1,2,3,1,5.0
userid_000830,1,1,8,1,1.0
userid_000831,1,2,12,6,2.0
userid_000832,1,4,10,8,5.0
userid_000833,1,2,7,10,2.0
userid_000834,1,1,36,5,1.0
userid_000835,1,1,3,1,1.0
userid_000836,0,2,4,1,2.0
userid_000837,0,2,1,4,2.0
userid_000838,0,2,18,11,2.0
userid_000839,1,2,28,1,2.0
userid_000840,1,2,19,1,2.0
userid_000841,0,1,4,8,2.0
userid_000842,1,2,1,6,1.0
userid_000843,0,2,35,1,2.0
userid_000844,1,2,3,3,2.0
userid_000845,0,2,1,7,5.0
userid_000846,1,2,3,1,2.0
userid_000847,0,2,9,10,1.0
userid_000848,1,2,4,3,1.0
userid_000849,0,2,14,4,2.0
userid_000850,1,1,32,9,5.0
userid_000851,1,2,29,1,5.0
userid_000852,1,2,2,11,5.0
userid_000853,1,1,2,6,5.0
userid_000854,1,4,4,4,5.0
userid_000855,0,2,2,9,1.0
userid_000856,0,3,3,11,5.0
userid_000857,1,2,4,3,2.0
userid_000858,0,2,4,1,2.0
userid_000859,1,2,5,1,1.0
userid_000860,1,2,32,7,5.0
userid_000861,1,1,19,1,2.0
userid_000862,0,3,2,11,5.0
userid_000863,1,2,1,7,1.0
userid_000864,1,1,21,1,2.0
userid_000865,1,2,31,1,2.0
userid_000866,1,2,1,1,2.0
userid_000867,0,1,1,1,2.0
userid_000868,1,1,3,4,1.0
userid_000869,1,2,4,10,2.0
userid_000870,0,2,20,4,2.0
userid_000871,1,2,19,8,2.0
userid_000872,0,2,3,6,5.0
userid_000873,0,2,2,1,1.0
userid_000874,1,2,2,8,1.0
userid_000875,1,2,25,1,2.0
userid_000876,0,2,4,9,2.0
userid_000877,0,2,3,3,2.0
userid_000878,0,2,1,1,2.0
userid_000879,1,2,4,10,1.0
userid_000880,0,1,20,2,1.0
userid_000881,1,3,3,6,5.0
userid_000882,1,2,2,1,2.0
userid_000883,1,2,8,8,2.0
userid_000884,1,1,4,5,2.0
userid_000885,1,2,5,1,1.0
userid_000886,1,1,1,5,5.0
userid_000887,0,2,3,1,1.0
userid_000888,0,2,3,11,2.0
userid_000889,1,2,1,10,2.0
userid_000890,0,2,12,3,1.0
userid_000891,1,2,4,1,1.0
userid_000892,1,2,3,1,2.0
userid_000893,1,2,4,9,2.0
userid_000894,1,3,4,9,1.0
userid_000895,0,4,29,1,2.0
userid_000896,1,2,4,1,2.0
userid_000897,0,2,3,7,5.0
userid_000898,1,1,4,6,1.0
userid_000899,1,2,2,11,2.0
userid_000900,0,2,8,4,1.0
userid_000901,1,2,2,10,2.0
userid_000902,1,2,26,1,1.0
userid_000903,1,2,3,7,1.0
userid_000904,1,2,2,12,5.0
userid_000905,1,3,4,2,2.0
userid_000906,0,1,1,3,2.0
userid_000907,1,2,3,5,2.0
userid_000908,1,1,8,2,2.0
userid_000909,1,2,1,1,5.0
userid_000910,1,3,2,12,5.0
userid_000911,1,3,1,3,5.0
userid_000912,0,2,22,1,1.0
userid_000913,0,3,1,6,2.0
userid_000914,1,1,22,1,5.0
userid_000915,1,2,1,9,5.0
userid_000916,1,4,3,3,2.0
userid_000917,0,2,1,4,5.0
userid_000918,1,2,34,7,5.0
userid_000919,1,2,27,1,2.0
userid_000920,1,1,3,1,2.0
userid_000921,1,2,4,1,1.0
userid_000922,1,1,3,9,5.0
userid_000923,0,2,3,4,1.0
userid_000924,1,1,22,1,2.0
userid_000925,0,2,32,1,2.0
userid_000926,1,2,3,10,1.0
userid_000927,1,1,1,8,2.0
userid_000928,0,2,2,6,1.0
userid_000929,1,1,1,10,2.0
userid_000930,0,2,1,1,2.0
userid_000931,0,2,4,6,1.0
userid_000932,1,2,4,1,2.0
userid_000933,1,2,2,1,5.0
userid_000934,1,2,4,4,2.0
userid_000935,0,1,4,1,2.0
userid_000936,1,2,27,1,1.0
userid_000937,1,1,2,1,1.0
userid_000938,1,2,3,10,1.0
userid_000939,1,2,4,1,5.0
userid_000940,1,3,1,8,1.0
userid_000941,1,2,12,9,5.0
userid_000942,0,2,14,7,2.0
userid_000943,1,2,4,11,1.0
userid_000944,0,2,2,8,2.0
userid_000945,1,2,2,10,2.0
userid_000946,0,2,4,1,2.0
userid_000947,1,2,4,1,2.0
userid_000948,0,1,17,1,5.0
userid_000949,1,2,3,1,1.0
userid_000950,1,1,3,1,2.0
userid_000951,0,1,4,1,1.0
userid_000952,0,2,33,11,2.0
userid_000953,1,2,24,1,1.0
userid_000954,1,2,1,1,2.0
userid_000955,1,2,11,1,1.0
userid_000956,0,1,2,8,2.0
userid_000957,1,1,3,4,2.0
userid_000958,1,2,1,1,1.0
userid_000959,1,2,3,1,1.0
userid_000960,1,2,2,4,1.0
userid_000961,0,2,35,2,2.0
userid_000962,1,2,18,7,1.0
userid_000963,1,3,3,6,2.0
userid_000964,1,2,1,6,2.0
userid_000965,0,1,11,1,2.0
userid_000966,1,3,1,5,1.0
userid_000967,1,3,3,1,2.0
userid_000968,1,2,19,1,2.0
userid_000969,1,2,1,1,1.0
userid_000970,0,2,3,2,2.0
userid_000971,1,2,21,1,1.0
userid_000972,1,2,11,6,5.0
userid_000973,1,2,4,8,2.0
userid_000974,0,2,13,1,2.0
userid_000975,1,1,4,7,2.0
userid_000976,1,2,3,1,2.0
userid_000977,0,2,7,11,5.0
userid_000978,1,1,2,1,2.0
userid_000979,0,2,3,6,2.0
userid_000980,1,2,7,1,2.0
userid_000981,1,1,21,1,5.0
userid_000982,1,2,2,1,2.0
userid_000983,1,2,17,10,2.0
userid_000984,1,1,9,9,2.0
userid_000985,1,2,30,1,5.0
userid_000986,1,2,15,1,5.0
userid_000987,0,3,1,1,2.0
userid_000988,0,3,3,5,1.0
userid_000989,1,1,4,5,2.0
userid_000990,0,2,30,1,2.0
userid_000991,0,2,4,1,5.0
userid_000992,1,1,3,3,1.0
userid_000993,0,1,1,1,5.0
userid_000994,1,3,34,4,2.0
userid_000995,1,2,3,1,1.0
userid_000996,1,2,2,7,1.0
userid_000997,1,2,3,5,5.0
userid_000998,1,2,1,6,2.0
userid_000999,1,2,2,12,2.0
userid_001000,0,2,4,1,5.0
userid_001001,1,2,2,9,2.0
userid_001002,0,2,1,3,2.0
userid_001003,0,2,3,1,2.0
userid_001004,1,2,3,1,5.0
userid_001005,1,1,2,1,2.0
userid_001006,1,2,18,8,2.0
userid_001007,0,1,4,2,2.0
userid_001008,1,1,13,1,2.0
userid_001009,1,2,1,5,1.0
userid_001010,0,2,16,2,2.0
userid_001011,1,2,4,11,5.0
userid_001012,0,1,18,6,5.0
userid_001013,1,2,1,2,2.0
userid_001014,0,1,2,1,5.0
userid_001015,0,1,3,10,2.0
userid_001016,1,2,1,3,1.0
userid_001017,1,3,2,1,2.0
userid_001018,1,2,3,11,2.0
userid_001019,0,2,3,11,2.0
userid_001020,1,2,3,1,2.0
userid_001021,0,2,8,9,2.0
userid_001022,1,2,4,3,2.0
userid_001023,1,1,1,1,5.0
userid_001024,1,2,7,1,1.0
userid_001025,1,2,34,1,5.0
userid_001026,1,2,3,4,5.0
userid_001027,0,2,30,1,2.0
userid_001028,1,2,3,1,2.0
userid_001029,0,2,4,1,1.0
userid_001030,1,3,2,8,2.0
userid_001031,1,1,11,11,2.0
userid_001032,1,2,3,10,2.0
userid_001033,0,1,1,5,2.0
userid_001034,1,2,4,12,2.0
userid_001035,0,2,4,8,2.0
userid_001036,1,2,1,9,2.0
userid_001037,1,3,3,1,5.0
userid_001038,0,2,29,9,1.0
userid_001039,0,2,2,7,2.0
userid_001040,1,2,2,1,2.0
userid_001041,1,2,1,6,5.0
userid_001042,1,1,3,11,2.0
userid_001043,1,2,3,4,5.0
userid_001044,1,1,3,3,1.0
userid_001045,1,2,8,5,1.0
userid_001046,0,2,4,6,2.0
userid_001047,1,2,3,5,5.0
userid_001048,1,1,17,1,2.0
userid_001049,1,4,1,8,1.0
userid_001050,0,1,2,11,2.0
userid_001051,1,2,1,1,1.0
userid_001052,0,2,6,1,1.0
userid_001053,1,2,3,5,2.0
userid_001054,0,3,19,1,1.0
userid_001055,0,1,9,1,1.0
userid_001056,0,2,2,1,2.0
userid_001057,0,2,4,1,5.0
userid_001058,1,1,4,1,1.0
userid_001059,1,2,1,1,5.0
userid_001060,1,2,1,11,2.0
userid_001061,1,2,3,3,2.0
userid_001062,0,3,1,3,1.0
userid_001063,1,2,2,2,5.0
userid_001064,0,2,3,1,2.0
userid_001065,0,3,2,8,5.0
userid_001066,1,2,1,1,1.0
userid_001067,1,2,2,1,2.0
userid_001068,1,2,4,6,2.0
userid_001069,1,2,3,1,2.0
userid_001070,1,2,3,1,2.0
userid_001071,1,2,1,3,2.0
userid_001072,0,2,30,6,2.0
userid_001073,0,2,2,2,2.0
userid_001074,0,1,21,1,2.0
userid_001075,0,2,4,8,1.0
userid_001076,1,1,25,10,2.0
userid_001077,0,2,1,1,5.0
userid_001078,1,2,27,1,1.0
userid_001079,1,1,5,10,2.0
userid_001080,1,2,3,4,1.0
userid_001081,0,2,4,1,1.0
userid_001082,0,1,35,9,1.0
userid_001083,0,1,32,8,5.0
userid_001084,1,2,4,1,1.0
userid_001085,1,2,2,1,5.0
userid_001086,1,2,3,2,1.0
userid_001087,1,2,4,1,2.0
userid_001088,1,2,26,8,2.0
userid_001089,1,2,4,8,2.0
userid_001090,1,2,1,1,2.0
userid_001091,1,2,3,9,2.0
userid_001092,1,2,1,1,2.0
userid_001093,1,2,2,1,2.0
userid_001094,1,2,7,3,2.0
userid_001095,0,2,7,11,1.0
userid_001096,0,1,4,1,2.0
userid_001097,1,2,4,1,1.0
userid_001098,1,2,3,1,2.0
userid_001099,1,2,32,4,1.0
userid_001100,1,1,2,9,2.0
userid_001101,1,2,6,1,2.0
userid_001102,1,2,11,8,2.0
userid_001103,0,2,12,1,5.0
userid_001104,1,1,4,11,2.0
userid_001105,1,2,3,6,1.0
userid_001106,1,2,4,1,2.0
userid_001107,1,1,3,1,2.0
userid_001108,0,3,28,1,2.0
userid_001109,0,2,4,7,2.0
userid_001110,1,2,13,1,2.0
userid_001111,1,2,20,1,2.0
userid_001112,1,1,1,9,2.0
userid_001113,1,2,3,11,1.0
userid_001114,1,2,3,1,5.0
userid_001115,1,2,4,10,1.0
userid_001116,0,2,1,1,2.0
userid_001117,0,2,2,12,2.0
userid_001118,0,2,4,4,5.0
userid_001119,1,2,4,1,5.0
userid_001120,1,2,17,4,1.0
userid_001121,1,2,4,10,2.0
userid_001122,1,2,1,9,2.0
userid_001123,0,2,3,8,5.0
userid_001124,0,2,3,10,1.0
userid_001125,1,1,2,11,2.0
userid_001126,1,4,2,1,2.0
userid_001127,1,2,4,1,1.0
userid_001128,1,2,4,8,1.0
userid_001129,1,1,2,3,1.0
userid_001130,0,2,3,10,5.0
userid_001131,1,2,4,1,1.0
userid_001132,1,1,17,1,2.0
userid_001133,0,1,17,10,1.0
userid_001134,1,1,3,5,2.0
userid_001135,0,2,23,1,2.0
userid_001136,1,1,18,1,2.0
userid_001137,1,2,33,3,1.0
userid_001138,0,2,1,1,2.0
userid_001139,0,3,4,1,1.0
userid_001140,1,2,2,3,1.0
userid_001141,0,2,4,6,2.0
userid_001142,0,2,2,1,5.0
userid_001143,0,2,1,9,2.0
userid_001144,1,2,1,1,2.0
userid_001145,0,2,3,1,1.0
userid_001146,0,2,27,1,1.0
userid_001147,1,2,29,1,1.0
userid_001148,1,2,4,1,2.0
userid_001149,1,2,2,1,2.0
userid_001150,1,1,2,8,2.0
userid_001151,0,2,34,7,5.0
userid_001152,1,2,17,5,2.0
userid_001153,0,2,12,3,5.0
userid_001154,1,1,20,9,1.0
userid_001155,1,2,20,9,2.0
userid_001156,0,2,1,8,5.0
userid_001157,1,2,12,1,5.0
userid_001158,1,2,35,8,2.0
userid_001159,0,2,4,6,1.0
userid_001160,0,2,2,1,2.0
userid_001161,1,2,11,1,2.0
userid_001162,0,3,1,11,2.0
userid_001163,1,1,4,1,1.0
userid_001164,1,2,4,4,1.0
userid_001165,1,2,10,1,2.0
userid_001166,0,2,20,1,2.0
userid_001167,0,2,16,1,5.0
userid_001168,1,2,2,9,2.0
userid_001169,0,1,34,10,1.0
userid_001170,0,1,26,1,2.0
userid_001171,1,3,2,12,1.0
userid_001172,1,2,19,1,2.0
userid_001173,1,2,1,9,2.0
userid_001174,1,3,34,1,2.0
userid_001175,1,2,9,1,1.0
userid_001176,1,2,30,11,1.0
userid_001177,1,2,1,10,1.0
userid_001178,0,2,6,1,2.0
userid_001179,0,2,3,4,2.0
userid_001180,1,2,4,5,2.0
userid_001181,1,2,3,4,2.0
userid_001182,1,2,3,6,2.0
userid_001183,1,1,28,4,1.0
userid_001184,1,1,5,1,5.0
userid_001185,0,3,2,4,1.0
userid_001186,1,2,3,1,2.0
userid_001187,1,2,1,9,2.0
userid_001188,1,2,4,2,1.0
userid_001189,1,2,4,11,5.0
userid_001190,1,2,12,1,2.0
userid_001191,1,2,12,1,2.0
userid_001192,0,2,7,5,2.0
userid_001193,1,2,17,7,2.0
userid_001194,1,2,4,11,1.0
userid_001195,1,2,2,10,5.0
userid_001196,1,2,33,3,1.0
userid_001197,1,2,1,6,5.0
userid_001198,1,2,23,6,5.0
userid_001199,1,2,1,1,2.0
userid_001200,0,3,3,6,1.0
userid_001201,1,2,32,4,1.0
userid_001202,0,2,21,1,2.0
userid_001203,1,2,2,10,1.0
userid_001204,1,2,2,4,2.0
userid_001205,1,1,2,5,5.0
userid_001206,1,2,4,1,2.0
userid_001207,0,1,5,5,1.0
userid_001208,1,2,9,11,5.0
userid_001209,1,2,3,4,2.0
userid_001210,1,1,1,6,2.0
userid_001211,1,2,4,8,2.0
userid_001212,1,2,2,1,2.0
userid_001213,0,3,3,2,1.0
userid_001214,1,2,32,2,5.0
userid_001215,1,2,1,1,5.0
userid_001216,1,2,4,8,2.0
userid_001217,0,2,1,3,1.0
userid_001218,0,1,4,1,2.0
userid_001219,1,1,3,1,2.0
userid_001220,0,2,2,1,1.0
userid_001221,1,1,8,1,2.0
userid_001222,1,2,24,7,1.0
userid_001223,1,2,5,1,1.0
userid_001224,1,2,15,9,2.0
userid_001225,1,3,8,1,1.0
userid_001226,0,2,14,9,2.0
userid_001227,0,2,35,4,2.0
userid_001228,1,1,2,11,2.0
userid_001229,1,2,20,12,1.0
userid_001230,0,2,2,1,1.0
userid_001231,0,2,2,6,1.0
userid_001232,0,1,4,1,2.0
userid_001233,0,2,31,1,2.0
userid_001234,1,2,2,3,5.0
userid_001235,1,3,4,1,5.0
userid_001236,0,2,1,1,2.0
userid_001237,1,2,24,1,5.0
userid_001238,0,2,3,1,2.0
userid_001239,0,2,4,10,2.0
userid_001240,0,1,4,1,2.0
userid_001241,0,4,2,3,2.0
userid_001242,1,2,2,1,1.0
userid_001243,1,2,3,10,1.0
userid_001244,1,2,4,3,2.0
userid_001245,1,2,3,6,2.0
userid_001246,1,2,15,9,2.0
userid_001247,0,2,1,12,1.0
userid_001248,1,2,28,1,1.0
userid_001249,0,2,5,7,1.0
userid_001250,1,2,16,1,2.0
userid_001251,1,2,1,7,2.0
userid_001252,1,2,2,4,2.0
userid_001253,1,2,4,3,2.0
userid_001254,1,1,3,2,2.0
userid_001255,1,2,13,3,2.0
userid_001256,0,2,32,1,2.0
userid_001257,0,1,16,1,1.0
userid_001258,1,4,3,11,1.0
userid_001259,1,2,4,10,2.0
userid_001260,1,2,22,1,2.0
userid_001261,0,2,12,5,5.0
userid_001262,1,1,16,6,2.0
userid_001263,1,2,3,7,5.0
userid_001264,1,1,4,1,1.0
userid_001265,1,2,2,10,2.0
userid_001266,1,2,3,11,2.0
userid_001267,0,2,3,6,2.0
userid_001268,1,2,4,6,1.0
userid_001269,1,3,5,5,5.0
userid_001270,1,1,17,1,2.0
userid_001271,0,3,27,1,5.0
userid_001272,0,3,26,1,2.0
userid_001273,1,2,1,10,2.0
userid_001274,1,1,17,1,5.0
userid_001275,1,2,1,6,2.0
userid_001276,1,2,26,1,2.0
userid_001277,1,1,28,5,1.0
userid_001278,0,1,2,7,5.0
userid_001279,0,2,6,5,2.0
userid_001280,0,2,20,2,2.0
userid_001281,1,2,20,8,2.0
userid_001282,1,2,4,10,2.0
userid_001283,1,1,3,1,2.0
userid_001284,1,2,17,1,2.0
userid_001285,1,3,14,7,1.0
userid_001286,1,2,10,6,1.0
userid_001287,1,1,2,1,5.0
userid_001288,1,2,1,9,2.0
userid_001289,0,2,14,3,2.0
userid_001290,0,2,3,6,1.0
userid_001291,0,2,2,8,2.0
userid_001292,1,2,9,11,2.0
userid_001293,1,2,3,1,2.0
userid_001294,0,2,1,1,1.0
userid_001295,1,2,34,7,2.0
userid_001296,1,2,3,1,1.0
userid_001297,1,2,11,8,1.0
userid_001298,1,3,4,11,2.0
userid_001299,1,2,34,9,1.0
userid_001300,1,2,4,10,5.0
userid_001301,1,2,1,1,2.0
userid_001302,1,2,2,1,2.0
userid_001303,1,2,4,5,5.0
userid_001304,0,3,10,8,2.0
userid_001305,1,2,4,1,2.0
userid_001306,0,2,4,3,2.0
userid_001307,0,2,19,7,1.0
userid_001308,1,2,1,1,1.0
userid_001309,0,2,2,1,1.0
userid_001310,1,2,2,8,2.0
userid_001311,0,2,10,1,2.0
userid_001312,0,2,3,3,1.0
userid_001313,0,2,7,1,1.0
userid_001314,1,2,17,7,1.0
userid_001315,0,2,3,4,2.0
userid_001316,1,2,1,11,2.0
userid_001317,1,2,2,5,2.0
userid_001318,0,2,19,11,5.0
userid_001319,0,2,3,9,2.0
userid_001320,1,2,16,1,2.0
userid_001321,1,2,1,3,5.0
userid_001322,1,2,35,8,2.0
userid_001323,1,2,1,1,2.0
userid_001324,1,2,4,1,1.0
userid_001325,1,2,21,6,2.0
userid_001326,1,2,14,6,2.0
userid_001327,1,2,4,2,1.0
userid_001328,0,2,4,1,1.0
userid_001329,1,3,3,1,2.0
userid_001330,1,2,4,1,2.0
userid_001331,0,2,26,1,5.0
userid_001332,0,1,19,3,2.0
userid_001333,1,2,7,7,2.0
userid_001334,0,1,4,2,1.0
userid_001335,1,2,10,1,1.0
userid_001336,0,2,3,6,1.0
userid_001337,1,3,4,1,1.0
userid_001338,1,2,4,10,2.0
userid_001339,0,2,19,5,2.0
userid_001340,1,2,33,1,1.0
userid_001341,1,2,17,1,1.0
userid_001342,0,2,9,1,2.0
userid_001343,1,2,4,1,5.0
userid_001344,0,1,1,1,1.0
userid_001345,1,2,5,6,2.0
userid_001346,1,1,29,8,2.0
userid_001347,1,2,15,2,2.0
userid_001348,1,2,36,7,2.0
userid_001349,1,2,32,1,2.0
userid_001350,0,2,3,2,2.0
userid_001351,1,2,4,6,1.0
userid_001352,0,2,36,4,2.0
userid_001353,1,2,30,1,1.0
userid_001354,0,2,1,1,1.0
userid_001355,0,1,22,3,2.0
userid_001356,1,2,25,9,2.0
userid_001357,1,2,3,8,5.0
userid_001358,1,1,3,1,2.0
userid_001359,1,2,21,5,1.0
userid_001360,1,2,4,1,2.0
userid_001361,0,2,1,10,2.0
userid_001362,1,1,2,1,5.0
userid_001363,0,2,19,5,5.0
userid_001364,0,2,32,11,1.0
userid_001365,0,2,1,3,5.0
userid_001366,1,2,2,5,2.0
userid_001367,1,3,6,6,2.0
userid_001368,1,2,12,5,2.0
userid_001369,1,2,26,1,2.0
userid_001370,1,1,1,1,2.0
userid_001371,0,2,3,4,1.0
userid_001372,1,2,2,1,2.0
userid_001373,0,2,3,4,2.0
userid_001374,1,3,18,4,5.0
userid_001375,1,2,15,1,2.0
userid_001376,1,2,23,1,1.0
userid_001377,0,1,3,1,1.0
userid_001378,0,2,4,8,1.0
userid_001379,1,3,1,1,2.0
userid_001380,1,2,14,1,2.0
userid_001381,0,2,14,1,1.0
userid_001382,1,2,4,7,2.0
userid_001383,0,3,4,1,5.0
userid_001384,1,3,3,3,2.0
userid_001385,1,1,1,1,1.0
userid_001386,1,2,1,8,2.0
userid_001387,1,2,6,10,1.0
userid_001388,0,2,4,10,1.0
userid_001389,1,2,4,7,5.0
userid_001390,0,2,6,10,5.0
userid_001391,1,2,34,2,1.0
userid_001392,0,2,3,1,5.0
userid_001393,1,2,1,1,2.0
userid_001394,1,2,4,1,1.0
userid_001395,1,1,14,5,5.0
userid_001396,1,1,1,9,1.0
userid_001397,1,2,8,12,2.0
userid_001398,0,2,1,1,1.0
userid_001399,1,2,6,6,2.0
userid_001400,1,3,3,9,5.0
userid_001401,1,1,3,1,5.0
userid_001402,0,3,1,1,2.0
userid_001403,0,2,14,2,5.0
userid_001404,1,2,34,9,5.0
userid_001405,0,2,1,2,2.0
userid_001406,1,2,32,8,2.0
userid_001407,1,2,4,1,2.0
userid_001408,0,2,35,11,2.0
userid_001409,1,2,26,9,1.0
userid_001410,1,3,3,7,1.0
userid_001411,1,3,4,1,1.0
userid_001412,0,2,2,1,5.0
userid_001413,1,2,32,1,2.0
userid_001414,1,2,26,1,2.0
userid_001415,0,2,7,5,2.0
userid_001416,0,1,8,1,5.0
userid_001417,1,2,17,1,2.0
userid_001418,0,2,1,1,1.0
userid_001419,1,2,2,1,2.0
userid_001420,1,1,3,9,2.0
userid_001421,1,2,2,1,2.0
userid_001422,0,2,1,2,2.0
userid_001423,0,2,2,8,2.0
userid_001424,0,2,1,1,2.0
userid_001425,0,2,22,1,2.0
userid_001426,1,2,22,2,1.0
userid_001427,1,2,1,5,2.0
userid_001428,1,2,26,6,1.0
userid_001429,1,2,33,1,2.0
userid_001430,1,2,30,1,1.0
userid_001431,0,2,8,2,5.0
userid_001432,1,2,1,1,2.0
userid_001433,0,1,1,8,5.0
userid_001434,1,2,15,1,2.0
userid_001435,1,3,30,1,2.0
userid_001436,1,2,2,7,1.0
userid_001437,1,2,23,9,2.0
userid_001438,0,2,9,2,2.0
userid_001439,0,2,3,5,2.0
userid_001440,0,1,1,1,1.0
userid_001441,1,2,18,10,5.0
userid_001442,1,2,1,6,5.0
userid_001443,1,2,33,7,2.0
userid_001444,1,2,2,3,1.0
userid_001445,0,2,8,6,5.0
userid_001446,1,2,3,1,2.0
userid_001447,1,2,3,8,5.0
userid_001448,1,2,4,1,2.0
userid_001449,0,2,3,1,1.0
userid_001450,1,1,3,1,1.0
userid_001451,1,2,30,10,5.0
userid_001452,1,2,25,4,2.0
userid_001453,1,3,1,5,1.0
userid_001454,1,2,4,4,5.0
userid_001455,1,2,32,5,2.0
userid_001456,1,2,24,6,1.0
userid_001457,1,1,1,6,5.0
userid_001458,1,2,27,4,2.0
userid_001459,0,2,13,11,1.0
userid_001460,1,2,10,1,1.0
userid_001461,1,2,3,1,5.0
userid_001462,1,2,4,1,1.0
userid_001463,1,1,1,1,1.0
userid_001464,1,2,4,7,2.0
userid_001465,0,2,21,11,2.0
userid_001466,0,3,2,1,2.0
userid_001467,1,1,16,6,2.0
userid_001468,0,2,3,3,2.0
userid_001469,0,1,4,2,2.0
userid_001470,1,2,3,12,2.0
userid_001471,1,2,4,1,5.0
userid_001472,0,3,3,1,5.0
userid_001473,0,3,2,1,2.0
userid_001474,1,2,29,1,1.0
userid_001475,0,2,1,10,2.0
userid_001476,1,2,22,2,2.0
userid_001477,0,2,1,5,1.0
userid_001478,1,2,7,1,2.0
userid_001479,1,1,4,10,2.0
userid_001480,1,2,18,1,2.0
userid_001481,1,2,2,4,2.0
userid_001482,1,2,4,1,2.0
userid_001483,0,2,28,5,2.0
userid_001484,1,2,13,1,1.0
userid_001485,0,2,3,11,2.0
userid_001486,1,2,24,1,5.0
userid_001487,0,2,2,1,1.0
userid_001488,1,2,12,1,2.0
userid_001489,1,2,1,1,1.0
userid_001490,0,2,20,7,2.0
userid_001491,0,1,4,3,2.0
userid_001492,0,1,1,1,2.0
userid_001493,1,1,32,1,2.0
userid_001494,1,2,10,3,1.0
userid_001495,0,2,25,10,2.0
userid_001496,0,2,25,1,5.0
userid_001497,1,2,26,11,1.0
userid_001498,1,2,2,8,5.0
userid_001499,1,2,4,1,5.0
userid_001500,1,2,34,1,2.0
userid_001501,0,2,1,3,5.0
userid_001502,0,2,3,8,5.0
userid_001503,1,1,10,8,5.0
userid_001504,1,2,4,8,2.0
userid_001505,0,2,2,1,1.0
userid_001506,0,1,1,11,1.0
userid_001507,1,2,4,9,1.0
userid_001508,1,3,2,1,1.0
userid_001509,1,2,4,6,1.0
userid_001510,0,2,34,1,5.0
userid_001511,1,2,14,6,5.0
userid_001512,1,1,13,1,1.0
userid_001513,1,2,4,3,2.0
userid_001514,1,2,6,9,2.0
userid_001515,1,2,20,8,2.0
userid_001516,1,1,1,1,2.0
userid_001517,1,3,1,5,1.0
userid_001518,1,2,4,2,5.0
userid_001519,1,2,3,9,2.0
userid_001520,1,2,5,3,2.0
userid_001521,1,2,1,1,2.0
userid_001522,1,2,3,10,1.0
userid_001523,1,1,4,1,1.0
userid_001524,0,2,1,1,2.0
userid_001525,0,2,23,1,5.0
userid_001526,1,2,3,1,2.0
userid_001527,0,2,7,5,2.0
userid_001528,1,1,26,1,1.0
userid_001529,0,1,12,3,1.0
userid_001530,1,2,3,1,2.0
userid_001531,0,2,1,11,2.0
userid_001532,1,3,12,1,1.0
userid_001533,1,2,9,8,2.0
userid_001534,1,2,1,10,1.0
userid_001535,0,2,27,7,2.0
userid_001536,0,2,28,1,2.0
userid_001537,1,1,20,9,1.0
userid_001538,1,2,25,9,2.0
userid_001539,1,1,4,1,1.0
userid_001540,1,2,3,1,2.0
userid_001541,0,2,1,2,2.0
userid_001542,1,2,17,1,5.0
userid_001543,1,1,1,8,5.0
userid_001544,1,2,23,1,1.0
userid_001545,1,2,2,10,2.0
userid_001546,1,2,4,1,5.0
userid_001547,0,2,4,4,2.0
userid_001548,1,2,10,9,5.0
userid_001549,1,2,24,12,2.0
userid_001550,0,2,2,1,1.0
userid_001551,1,2,30,9,1.0
userid_001552,1,2,4,2,5.0
